city_name,state_id,lat,lng,population_city,density_city,incorporated_city,ranking_city
Linn Valley,KS,38.3758,-94.712,938,122.4,1,3
Flanagan,IL,40.8771,-88.8596,938,629.2,1,3
Stateline,NV,38.9678,-119.944,938,504.0,0,3
Franklin,GA,33.2797,-85.0985,938,112.6,1,3
McKinley Heights,OH,41.186,-80.7177,938,399.9,0,3
Fallon Station,NV,39.415,-118.7165,938,127.4,1,4
Walker,MN,47.0906,-94.5885,937,128.8,1,3
Rocky Boy West,MT,48.2972,-109.9918,937,66.4,1,4
Fairacres,NM,32.3047,-106.8367,937,171.6,0,3
Hinton,IA,42.6212,-96.2977,936,505.6,1,3
Manassa,CO,37.1738,-105.9373,936,388.1,1,3
West Bend,IA,42.96,-94.4457,936,412.1,1,3
Northwood,ND,47.7384,-97.5707,936,299.0,1,3
Clarence,MO,39.7432,-92.2602,936,312.2,1,3
Round Hill Village,NV,38.9937,-119.9233,936,62.4,1,4
Bigelow Corners,CT,41.4694,-73.5057,936,539.5,0,3
Mississippi Valley State University,MS,33.5172,-90.3444,936,201.3,1,3
Killbuck,OH,40.496,-81.9823,936,437.1,1,3
Bolton,MS,32.3546,-90.4586,936,237.9,1,3
Crescent Beach,FL,29.7355,-81.2413,936,251.3,0,3
Woodridge,NY,41.7122,-74.5741,936,215.9,1,3
Carnesville,GA,34.3729,-83.2328,935,114.9,1,3
Hauser,ID,47.7667,-117.0133,935,297.9,1,3
Jarratt,VA,36.816,-77.4689,935,286.9,1,3
Witt,IL,39.2539,-89.3488,935,291.6,1,3
Morrisonville,IL,39.4217,-89.459,935,348.9,1,3
Van Buren,IN,40.6157,-85.5039,935,619.0,1,3
Offerman,GA,31.4088,-82.1132,935,110.3,1,3
Fremont,NC,35.5436,-77.9751,935,266.2,1,3
St. Paul,IN,39.4283,-85.6287,934,1266.4,1,3
Meigs,GA,31.0714,-84.0922,934,231.8,1,3
Blue Mound,IL,39.7004,-89.1185,934,616.3,1,3
Centuria,WI,45.4498,-92.5579,933,211.9,1,3
Schleswig,IA,42.1612,-95.4352,933,290.6,1,3
Bingen,WA,45.7139,-121.4704,933,578.8,1,3
Cammack Village,AR,34.7808,-92.3449,933,1248.2,1,3
Germania,NJ,39.5088,-74.5922,933,137.3,0,3
Langdon Place,KY,38.2865,-85.5849,933,1886.4,1,3
Pound,VA,37.126,-82.6071,933,138.3,1,3
Trinidad,TX,32.1562,-96.1054,933,24.2,1,3
Pinopolis,SC,33.2287,-80.0386,933,251.6,0,3
Stephenson,MI,45.4137,-87.6091,933,332.0,1,3
McLeansville,NC,36.1045,-79.6554,933,58.7,0,3
Lamboglia,PR,17.9847,-65.9859,933,727.1,0,3
Utica,IN,38.338,-85.6559,932,302.0,1,3
Glenvar,VA,37.276,-80.1257,932,258.0,0,3
Cheyenne Wells,CO,38.8192,-102.3521,932,336.4,1,3
Carlsborg,WA,48.0842,-123.1697,932,340.0,0,3
Waterloo,NE,41.2856,-96.285,931,447.2,1,3
Craigsville,VA,38.0838,-79.3853,931,173.9,1,3
Cedar Hill,NM,36.9424,-107.8862,931,38.2,0,3
Morgantown,MS,31.5751,-91.3521,930,438.2,0,3
Oquawka,IL,40.9379,-90.9499,930,244.5,1,3
Oak Grove,AL,33.1927,-86.304,930,194.6,1,3
Au Gres,MI,44.0432,-83.6934,930,157.7,1,3
Allen,OK,34.8776,-96.4129,930,382.0,1,3
Howard,SD,44.0117,-97.5246,930,372.1,1,3
Kenansville,NC,34.9598,-77.9659,929,169.5,1,3
Ore City,TX,32.8008,-94.7182,929,166.1,1,3
Texhoma,OK,36.5054,-101.7872,929,559.5,1,3
Fairton,NJ,39.3758,-75.213,929,125.0,0,3
Hugo,CO,39.1362,-103.4731,929,393.4,1,3
Napoleon,MI,42.1658,-84.2416,929,136.9,0,3
Rutland,OH,39.0412,-82.1285,928,409.8,1,3
Shellman,GA,31.7571,-84.6159,928,113.8,1,3
Highland,MD,39.1814,-76.957,927,148.7,0,3
Springer,NM,36.3623,-104.5997,927,162.4,1,3
Malott,WA,48.2918,-119.6955,927,194.4,0,3
West Cape May,NJ,38.9423,-74.9378,927,305.0,1,3
Ridge Farm,IL,39.8957,-87.652,927,117.1,1,3
Brantley,AL,31.5823,-86.2569,927,115.2,1,3
Weeki Wachee Gardens,FL,28.5375,-82.6208,927,285.5,0,3
New Hope,VA,38.1954,-78.9044,927,61.9,0,3
Oakland,IL,39.6574,-88.0275,926,456.9,1,3
Sullivan,OH,41.028,-82.2212,926,86.3,0,3
Hyndman,PA,39.8207,-78.7214,926,699.0,1,3
Allen,SD,43.2792,-101.9265,926,110.2,0,3
Truesdale,MO,38.8124,-91.122,926,279.2,1,3
Reid Hope King,TX,25.9227,-97.4141,926,1131.7,0,3
Schroon Lake,NY,43.8345,-73.7647,926,123.9,0,3
Mesa Verde,CA,33.5957,-114.7317,926,83.1,0,3
Chase,PA,41.2801,-75.9649,926,156.1,0,3
Roseville,IL,40.7307,-90.6638,925,483.2,1,3
Jonesville,SC,34.8348,-81.6811,925,352.0,1,3
Buffalo Center,IA,43.3894,-93.9428,925,333.5,1,3
Palenville,NY,42.1773,-74.0226,925,105.6,0,3
De Soto,IA,41.5371,-94.0103,925,204.5,1,3
New Hope,NC,35.3774,-77.8923,924,140.7,0,3
Trumbauersville,PA,40.4133,-75.3803,924,801.9,1,3
Klamath,CA,41.5442,-124.0245,924,20.7,0,3
Grantwood Village,MO,38.5509,-90.3532,924,436.8,1,3
Winding Cypress,FL,26.0641,-81.6782,924,192.5,0,3
Start,LA,32.4902,-91.865,924,101.4,0,3
Fort Davis,TX,30.5789,-103.8946,924,33.0,0,3
Harris,MN,45.5976,-92.9869,924,17.9,1,3
Mechanicsville,IA,41.9056,-91.2536,924,432.7,1,3
Mapleton,IA,42.1673,-95.7909,923,226.7,1,3
Stebbins,CA,35.4056,-119.3142,923,356.6,0,3
Cleveland,MO,38.6788,-94.598,923,239.8,1,3
Dash Point,WA,47.313,-122.4154,923,562.0,0,3
Meadow Vale,KY,38.2833,-85.5725,922,1810.1,1,3
York Springs,PA,40.0093,-77.1159,922,157.2,1,3
Inyokern,CA,35.6546,-117.8213,922,32.6,0,3
Oregon,MO,39.9861,-95.1433,922,383.7,1,3
Oxford,AR,36.209,-91.9183,922,54.4,1,3
Metolius,OR,44.5875,-121.176,921,743.7,1,3
Benkelman,NE,40.0468,-101.5402,921,296.5,1,3
Buras,LA,29.3528,-89.5247,921,154.8,0,3
Coalmont,TN,35.3458,-85.7113,921,58.7,1,3
Swayzee,IN,40.5066,-85.8244,921,758.8,1,3
Ramsey,IL,39.1457,-89.1103,921,320.0,1,3
Shoreham,MI,42.0604,-86.5115,921,607.0,1,3
New Hamburg,NY,41.5891,-73.9428,921,739.3,0,3
Springport,MI,42.3783,-84.6965,921,282.3,1,3
Keosauqua,IA,40.7347,-91.9604,921,243.8,1,3
Richfield,NC,35.4716,-80.2586,921,146.8,1,3
Upper Bear Creek,CO,39.6319,-105.4154,921,93.9,1,4
Lake View,IA,42.3046,-95.041,920,171.0,1,3
Minersville,UT,38.2333,-112.9602,920,163.3,1,3
Roy,WA,46.997,-122.5423,920,735.2,1,3
Eden Roc,HI,19.4917,-155.0958,920,55.5,0,3
Glasgow,OR,43.4371,-124.1961,920,110.2,0,3
Donnellson,IA,40.6453,-91.5641,920,279.1,1,3
Ector,TX,33.5793,-96.2731,920,302.4,1,3
Esperanza,PR,18.1021,-65.4798,920,279.4,0,3
Mayer,AZ,34.4233,-112.2408,920,17.6,0,3
Benítez,PR,18.2726,-65.8788,920,1228.9,0,3
Sunol,CA,37.59,-121.8847,920,12.6,0,3
Ridgeside,TN,35.0349,-85.247,919,1160.9,1,3
Cedar Crest,NM,35.1114,-106.3802,919,113.5,0,3
Meredosia,IL,39.8308,-90.5569,919,410.6,1,3
Elwood,NJ,39.5731,-74.7148,919,111.2,0,3
Ulm,MT,47.4197,-111.5252,919,17.5,0,3
Sanbornville,NH,43.5525,-71.0297,919,219.9,0,3
Big Point,MS,30.5905,-88.4846,918,120.6,0,3
Coleman,FL,28.8028,-82.0707,918,158.2,1,3
Beaver,WV,37.7356,-81.15,918,81.4,0,3
East Mountain,TX,32.6008,-94.8525,918,167.5,1,3
Vineyard Lake,MI,42.0868,-84.2102,918,138.3,1,4
Fabrica,TX,28.7446,-100.4934,918,1479.9,1,3
Shalimar,FL,30.4435,-86.583,918,918.0,1,3
Merryville,LA,30.7571,-93.5246,918,36.2,1,3
Lake Michigan Beach,MI,42.2127,-86.376,918,92.4,0,3
Downsville,MD,39.5549,-77.8016,918,567.4,0,3
Oscoda,MI,44.425,-83.3339,918,407.2,0,3
Sugar Notch,PA,41.1939,-75.9312,917,356.4,1,3
Punaluu,HI,21.581,-157.8901,917,221.5,0,3
Orangeville,IL,42.4659,-89.6469,917,522.5,1,3
Luttrell,TN,36.2096,-83.7485,917,90.1,1,3
Alhambra Valley,CA,37.9668,-122.1361,917,219.3,1,3
Dyer,AR,35.4944,-94.1388,917,120.4,1,3
Deerfield,MI,41.8901,-83.779,917,374.0,1,3
Haxtun,CO,40.642,-102.6297,917,594.7,1,3
East Newnan,GA,33.3461,-84.7763,917,125.3,0,3
Rison,AR,33.9599,-92.1936,917,108.1,1,3
Red Cloud,NE,40.0864,-98.5222,917,344.6,1,3
Madison,KS,38.1336,-96.1372,917,606.3,1,3
Addison,WV,38.4782,-80.4082,917,785.8,1,3
West Marion,NC,35.6525,-82.0191,916,238.3,0,3
Glenmoore,PA,40.0868,-75.782,916,265.6,0,3
Decaturville,TN,35.5819,-88.1195,916,214.1,1,3
Doniphan,NE,40.7742,-98.3708,916,714.7,1,3
Philadelphia,TN,35.6791,-84.3999,916,227.4,1,3
Amelia Court House,VA,37.3367,-77.9882,916,93.9,0,3
North,SC,33.6164,-81.103,916,409.3,1,3
Krotz Springs,LA,30.5323,-91.7518,915,204.5,1,3
Lomas,PR,18.2688,-65.9096,915,1038.6,0,3
Stockton,UT,40.4496,-112.3672,915,209.8,1,3
Loreauville,LA,30.0602,-91.7378,915,792.7,1,3
Philipsburg,MT,46.3324,-113.296,914,415.0,1,3
White Deer,TX,35.4332,-101.1751,914,202.8,1,3
Coon Valley,WI,43.7024,-91.0112,914,316.7,1,3
Toksook Bay,AK,60.5333,-165.1557,914,12.3,1,3
Scottsmoor,FL,28.768,-80.871,914,304.2,0,3
North Haven,NY,41.023,-72.314,913,132.8,1,3
Pleasant View Village,IN,39.3337,-85.9736,913,197.4,0,4
West Point,IA,40.7145,-91.4527,913,554.5,1,3
Lebec,CA,34.845,-118.8992,913,23.0,0,3
Kanawha,IA,42.9342,-93.7932,912,177.6,1,3
Tonasket,WA,48.7075,-119.4409,912,373.0,1,3
Canon,GA,34.3455,-83.1107,912,112.8,1,3
La Vina,CA,36.8798,-120.1149,912,364.7,0,3
Bessemer,PA,40.9756,-80.4878,912,212.9,1,3
Grandfield,OK,34.2306,-98.6875,912,422.0,1,3
Morristown,MN,44.2239,-93.4445,912,308.9,1,3
Mossyrock,WA,46.5305,-122.4887,911,511.6,1,3
Seneca,PA,41.377,-79.7073,911,156.5,0,3
Stockertown,PA,40.7547,-75.2627,911,362.8,1,3
Patoka,IN,38.4008,-87.5874,911,295.0,1,3
Walthill,NE,42.1489,-96.4929,911,822.4,1,3
Niederwald,TX,30.0038,-97.7532,911,95.9,1,3
Akutan,AK,54.1594,-165.7328,911,5.3,1,3
Bloomsdale,MO,38.0146,-90.2213,911,216.1,1,3
Lompico,CA,37.11,-122.0523,911,104.1,0,3
Dickeyville,WI,42.6246,-90.5914,911,347.6,1,3
Otisville,MI,43.1661,-83.5247,910,398.9,1,3
Walhalla,ND,48.9211,-97.9176,910,339.3,1,3
Mansfield,IL,40.2125,-88.5084,910,692.2,1,3
Plantersville,MS,34.2103,-88.6655,910,167.9,1,3
Gary,WV,37.3619,-81.5415,910,417.9,1,3
South Lansing,NY,42.5369,-76.4968,910,127.3,0,3
Eureka,SD,45.7707,-99.6207,910,376.6,1,3
Benton,KS,37.7882,-97.1078,909,251.1,1,3
New Holland,OH,39.5544,-83.2595,909,179.3,1,3
Odell,IL,41.0023,-88.523,909,326.0,1,3
Teton,ID,43.8871,-111.6723,909,509.1,1,3
New Bloomfield,MO,38.7168,-92.0915,909,227.1,1,3
Crystal,MI,43.2642,-84.9276,909,127.1,0,3
Lynn,AL,34.0548,-87.5555,908,32.9,1,3
Deer River,MN,47.3391,-93.7929,908,232.4,1,3
Stamping Ground,KY,38.2697,-84.6831,908,596.5,1,3
Archer,FL,29.54,-82.5186,908,38.4,1,3
Pleasant Hill,IL,39.4432,-90.873,908,458.1,1,3
Bechtelsville,PA,40.371,-75.6307,907,663.9,1,3
Crofton,NE,42.7315,-97.4986,907,547.5,1,3
Seelyville,IN,39.4936,-87.2667,907,394.5,1,3
Essex,IA,40.8327,-95.3038,907,232.8,1,3
Butte des Morts,WI,44.1058,-88.6564,907,283.7,0,3
Tomás de Castro,PR,18.184,-66.0186,907,896.0,0,3
Aplington,IA,42.5819,-92.8835,907,476.7,1,3
Teton Village,WY,43.5907,-110.8419,906,60.9,0,3
Hubbard Lake,MI,44.8108,-83.5605,906,40.0,0,3
Seligman,MO,36.5231,-93.9387,906,280.6,1,3
Knoxville,PA,41.9605,-77.4379,906,563.9,1,3
Wedowee,AL,33.3078,-85.4864,906,100.1,1,4
Goodfield,IL,40.6266,-89.2688,906,207.7,1,3
East Butler,PA,40.8788,-79.8473,906,335.5,1,3
East Conemaugh,PA,40.3476,-78.8861,906,1196.7,1,3
Hot Sulphur Springs,CO,40.0748,-106.1032,906,454.8,1,3
Sunrise Beach Village,TX,30.5862,-98.4187,905,207.0,1,3
Greers Ferry,AR,35.5674,-92.1688,905,48.4,1,3
Merrill,OR,42.026,-121.6008,905,761.3,1,3
Deer Trail,CO,39.6154,-104.0434,904,277.4,1,3
Pinesdale,MT,46.3339,-114.2232,904,269.2,1,3
Altamont,TN,35.4325,-85.7433,904,17.6,1,3
Virginia City,NV,39.3074,-119.6483,904,402.7,0,3
St. Jo,TX,33.695,-97.5231,904,324.3,1,3
Rib Lake,WI,45.3195,-90.203,903,200.1,1,3
Callender Lake,TX,32.3675,-95.6983,903,84.4,1,4
Mooresburg,TN,36.3531,-83.2362,903,92.1,0,3
Hartrandt,WY,42.8836,-106.3492,903,223.4,0,3
Cuba,IL,40.4936,-90.1933,903,641.9,1,3
Lake Colorado City,TX,32.3491,-100.9375,903,44.9,1,4
Edwards,MS,32.3326,-90.6055,903,210.0,1,3
Grand Isle,LA,29.2135,-90.0308,903,54.4,1,3
St. Charles,IA,41.2872,-93.8075,903,561.2,1,3
Quinter,KS,39.0666,-100.2347,902,346.4,1,3
Central,UT,37.415,-113.6262,902,138.4,0,3
Edon,OH,41.5562,-84.7693,902,317.6,1,3
Hernandez,NM,36.0567,-106.1185,902,205.4,0,3
Arnold,NE,41.4231,-100.1936,901,519.4,1,3
Bethel Springs,TN,35.2342,-88.6131,901,155.8,1,3
Newton,UT,41.8612,-111.9909,901,404.6,1,3
Misericordia University,PA,41.346,-75.971,901,1664.0,0,3
Benton,WI,42.57,-90.3835,901,412.7,1,3
Mazeppa,MN,44.2737,-92.5403,901,321.3,1,3
Montezuma,IN,39.7911,-87.3694,900,573.1,1,3
Winfall,NC,36.2105,-76.4548,900,150.6,1,3
Nickerson,KS,38.1488,-98.0883,900,268.3,1,3
Falls City,TX,28.9822,-98.0217,900,389.5,1,3
North Gate,CA,37.9055,-121.9978,900,472.6,1,3
Blowing Rock,NC,36.1298,-81.6706,900,107.2,1,3
Argenta,IL,39.9855,-88.8197,900,532.2,1,3
Roseboro,NC,34.9551,-78.5137,900,240.2,1,3
Pembroke,KY,36.7752,-87.358,900,312.9,1,3
New Washington,OH,40.9604,-82.8547,900,259.5,1,3
Hayneville,AL,32.1822,-86.5787,900,186.7,1,4
Bell Hill,WA,48.055,-123.0869,900,131.1,0,3
Browerville,MN,46.0805,-94.8645,899,318.8,1,3
Horatio,AR,33.941,-94.3554,899,194.5,1,3
McConnell,WV,37.8282,-81.9652,899,194.5,0,3
Zia Pueblo,NM,35.52,-106.7149,899,12.8,0,3
Knox City,TX,33.4176,-99.8158,898,416.1,1,3
Log Cabin,TX,32.223,-96.0223,898,331.3,1,3
Ocean View,NJ,39.1932,-74.7373,898,119.3,0,3
Merrill,MI,43.4091,-84.3345,898,499.1,1,3
Aurora,UT,38.9202,-111.9335,898,374.4,1,3
Seabeck,WA,47.6436,-122.8222,898,104.4,0,3
Oakman,AL,33.7141,-87.389,898,112.5,1,3
Spring Ridge,PA,40.3533,-75.9892,898,383.6,0,3
Hastings,FL,29.7145,-81.499,898,107.0,0,3
Gibson,GA,33.2334,-82.5959,898,338.4,1,3
Port Orford,OR,42.7497,-124.4973,897,222.2,1,3
La Fontaine,IN,40.6739,-85.7222,897,566.7,1,3
New Waterford,OH,40.8478,-80.6188,897,382.4,1,3
Doerun,GA,31.3218,-83.917,897,269.6,1,3
Scranton,SC,33.9174,-79.7441,897,437.1,1,3
Bath,WV,39.6247,-78.2275,897,744.8,1,3
Wilroads Gardens,KS,37.7153,-99.9269,897,153.7,0,3
Quinby,SC,34.2282,-79.7357,897,265.0,1,3
Henry Fork,VA,36.9679,-79.871,897,127.3,0,3
Fowlkes,TN,35.972,-89.388,897,165.5,0,3
Wamac,IL,38.4973,-89.1457,896,244.5,1,3
Rushmere,VA,37.0787,-76.6778,896,35.3,0,3
Newellton,LA,32.0724,-91.2392,896,455.7,1,3
Hoonah,AK,58.1118,-135.4248,896,59.0,1,3
Baltic,OH,40.4435,-81.701,896,427.4,1,3
Patagonia,AZ,31.5436,-110.7478,896,268.3,1,3
Baroda,MI,41.9541,-86.4879,896,482.7,1,3
Addyston,OH,39.1371,-84.7104,896,407.9,1,3
Schurz,NV,38.9673,-118.824,896,30.8,0,3
Cannon Ball,ND,46.3173,-100.6357,896,3.9,0,3
Rockford,IA,43.0524,-92.9477,895,555.0,1,3
Pineville,MO,36.5756,-94.3916,895,105.0,1,3
Whiting,IA,42.1272,-96.1507,894,339.4,1,3
Mount Sidney,VA,38.2586,-78.9654,894,207.8,0,3
Maricao,PR,18.1838,-66.981,894,191.8,0,3
Arcadia,IA,42.0862,-95.0432,894,349.0,1,3
Carlls Corner,NJ,39.4659,-75.2036,894,206.8,0,3
East Tawakoni,TX,32.9011,-95.9397,893,195.0,1,3
Saint Wendel,IN,38.1056,-87.6972,893,203.3,0,4
Maysville,NC,34.907,-77.2324,893,402.6,1,3
Bremond,TX,31.1657,-96.676,893,389.2,1,3
Livermore,KY,37.4919,-87.1343,892,332.5,1,3
Houston,MN,43.7583,-91.5706,892,279.7,1,3
George,WA,47.0846,-119.86,892,250.0,1,3
Hannawa Falls,NY,44.6016,-74.9738,892,67.2,0,3
Newell,IA,42.6097,-95.004,892,272.7,1,3
Lower Brule,SD,44.0742,-99.5838,892,331.5,0,3
Vader,WA,46.4046,-122.9569,892,370.7,1,3
Whitecone,AZ,35.6037,-110.0791,892,7.6,1,4
Selma,OR,42.2797,-123.6151,892,53.3,0,3
Minatare,NE,41.8111,-103.5017,891,788.5,1,3
Alpine,WY,43.1646,-111.02,891,335.1,1,3
Little Falls,ME,43.7312,-70.4301,891,299.0,0,3
Mescalero,NM,33.1448,-105.7897,891,19.2,0,3
Hungry Horse,MT,48.3843,-114.0652,891,240.0,0,3
Flat Top Mountain,TN,35.3319,-85.2,891,19.9,1,4
Emerson,NE,42.2783,-96.7263,891,726.7,1,3
Naalehu,HI,19.0698,-155.5751,890,158.5,0,3
Cherokee,AL,34.7577,-87.967,890,155.0,1,3
Plantation,KY,38.2834,-85.5936,890,594.9,1,3
Pleasant Ridge,KY,37.5939,-86.9935,890,97.8,0,3
Chappell,NE,41.0913,-102.47,889,488.8,1,3
Bowman,GA,34.2051,-83.0309,889,110.1,1,3
Bridger,MT,45.2946,-108.9167,889,430.6,1,3
Clyde,KS,39.5918,-97.4003,889,510.3,1,3
Hills,IA,41.5569,-91.5362,889,417.7,1,3
Jackson Heights,NC,35.2236,-77.6333,889,236.2,1,3
New Hope,TX,33.2116,-96.5635,888,239.1,1,3
Cottonwood Falls,KS,38.3686,-96.5425,888,532.3,1,3
Ryland Heights,KY,38.9701,-84.4607,888,64.8,1,3
Garrison,KY,38.6075,-83.1833,888,127.2,0,3
Pine Lake,GA,33.7906,-84.2061,888,1515.2,1,3
Diamond City,AR,36.4574,-92.9129,888,121.7,1,3
Woodsburgh,NY,40.6216,-73.7068,887,662.6,1,3
Lenox,GA,31.2672,-83.4673,887,214.9,1,3
Kykotsmovi Village,AZ,35.8576,-110.6338,887,20.2,0,3
Stone Harbor,NJ,39.0483,-74.7653,887,241.2,1,3
Central Lake,MI,45.0694,-85.2625,887,308.3,1,3
JAARS,NC,34.8623,-80.7489,887,398.5,0,3
Davidsville,PA,40.2348,-78.9356,887,148.4,0,3
Copan,OK,36.9004,-95.9253,886,324.9,1,3
Mifflintown,PA,40.5713,-77.3951,886,1832.7,1,3
Linton,ND,46.2685,-100.2337,886,435.8,1,3
Quinton,OK,35.1265,-95.3664,886,382.7,1,3
Gallatin Gateway,MT,45.5899,-111.1953,886,58.5,0,3
Cedar Grove,NM,35.1788,-106.1728,886,26.8,0,3
Shiocton,WI,44.4449,-88.5768,886,218.6,1,3
Elk Run Heights,IA,42.4662,-92.2502,886,315.5,1,3
Wisner,LA,31.9805,-91.6551,886,429.6,1,3
Lakeville,CT,41.9595,-73.4485,886,89.4,0,3
Glasford,IL,40.5728,-89.813,885,376.3,1,3
Eden,UT,41.3022,-111.8085,885,81.3,0,3
Mertzon,TX,31.262,-100.8208,885,224.9,1,3
Cambridge,IA,41.9001,-93.536,885,255.4,1,3
Victor,MT,46.4161,-114.1492,885,764.7,0,3
Pecos,NM,35.5757,-105.6784,885,192.5,1,3
Troy,MT,48.4614,-115.8909,884,403.3,1,3
Teec Nos Pos,AZ,36.9221,-109.0753,884,23.9,0,3
Mountain Village,AK,62.0911,-163.7209,884,81.0,1,3
Conway,NC,36.4371,-77.2288,884,187.2,1,3
Rockport,AR,34.4069,-92.8077,884,108.2,1,3
Edisto Beach,SC,32.4922,-80.3239,884,159.7,1,3
Bradley,ME,44.9127,-68.6246,884,167.8,0,3
Milltown,IN,38.3421,-86.2754,883,255.8,1,3
Clay City,IL,38.6858,-88.3486,883,191.4,1,3
Hi-Nella,NJ,39.8367,-75.022,883,2064.5,1,2
Blue Hill,NE,40.3328,-98.4483,883,464.9,1,3
Waverly,MO,39.2072,-93.5186,883,270.3,1,3
Golinda,TX,31.3715,-97.0765,883,81.8,1,3
Evadale,TX,30.3369,-94.06,883,20.3,0,3
Flat Lick,KY,36.8353,-83.7598,883,71.3,0,3
Keota,IA,41.3651,-91.9533,883,440.8,1,3
Palmer,TN,35.3576,-85.5656,882,69.1,1,3
West Mansfield,OH,40.4007,-83.5444,882,409.1,1,3
Pittsville,WI,44.439,-90.1301,882,171.4,1,3
Dennis,TX,32.6057,-97.9359,882,227.0,0,3
Nortonville,KY,37.186,-87.4556,882,293.9,1,3
Martin Lake,MN,45.3824,-93.0885,882,247.2,0,3
Princeton,IA,41.672,-90.357,882,104.4,1,3
Cissna Park,IL,40.567,-87.8922,882,469.8,1,3
Marrowstone,WA,48.057,-122.6938,882,54.1,0,3
Chain O' Lakes,WI,44.3318,-89.1672,882,99.5,0,3
Vassar,KS,38.6495,-95.6114,882,70.0,0,3
Auburndale,WI,44.6266,-90.0144,882,164.4,1,3
Malin,OR,42.0133,-121.4096,881,681.4,1,3
Stonewall,MS,32.1364,-88.7958,881,128.1,1,3
Lucerne Mines,PA,40.5559,-79.1558,881,405.2,0,3
Lewisville,AR,33.3643,-93.5751,881,158.4,1,3
Forest Park,OK,35.5096,-97.4469,881,185.5,1,3
Alpaugh,CA,35.889,-119.4858,880,812.7,0,3
Sherwood Shores,TX,33.8478,-96.8147,880,119.3,0,3
Valders,WI,44.0696,-87.8858,880,236.1,1,3
Chadwicks,NY,43.0291,-75.271,880,257.2,0,3
Shinglehouse,PA,41.9662,-78.1907,880,163.4,1,3
New Castle,KY,38.4334,-85.1689,880,829.2,1,3
Sunbright,TN,36.2428,-84.6798,880,96.3,1,3
Arlington,WI,43.3351,-89.3726,879,327.4,1,3
Inwood,IA,43.3092,-96.4344,879,239.5,1,3
Duncan,AZ,32.7344,-109.0972,879,157.7,1,3
Heritage Bay,FL,26.2837,-81.6629,879,513.4,0,3
Harleyville,SC,33.213,-80.4478,879,319.5,1,3
Salem,KY,37.2653,-88.241,879,398.5,1,3
Potter Lake,WI,42.8195,-88.349,879,315.9,0,3
McGill,NV,39.4019,-114.7775,879,280.5,0,3
Cecilton,MD,39.4047,-75.8675,878,701.4,1,3
Menno,SD,43.2386,-97.5774,878,650.3,1,3
Hoagland,IN,40.952,-84.9955,878,99.7,0,3
Lorenzo,TX,33.6703,-101.5361,878,355.4,1,3
Silverado,CA,33.7482,-117.6285,878,59.3,0,4
Innsbrook,MO,38.7629,-91.0552,877,33.5,1,3
Pringle,PA,41.2774,-75.9012,877,736.4,1,3
Parcelas Peñuelas,PR,18.0059,-66.3475,877,603.5,0,3
Curtisville,PA,40.6497,-79.8492,877,237.9,0,3
Germanton,NC,36.2587,-80.236,876,193.1,0,3
Potlatch,ID,46.9235,-116.8976,876,727.4,1,3
Plattsville,CT,41.226,-73.2591,876,339.8,0,3
Russellville,MO,38.5127,-92.4385,876,423.3,1,3
Garrochales,PR,18.4572,-66.5675,876,513.0,0,3
Montgomery,LA,31.6677,-92.8877,876,163.7,1,3
Humboldt,NE,40.1658,-95.9443,876,253.5,1,3
Highpoint,OH,39.2892,-84.3472,876,1263.9,0,3
Cooleemee,NC,35.8125,-80.5563,875,449.1,1,3
Peggs,OK,36.0673,-95.0718,875,22.1,0,3
Hayden,IN,38.9714,-85.739,875,136.5,0,3
Highland,WI,43.0475,-90.3801,875,296.9,1,3
Riley,KS,39.299,-96.8277,875,664.8,1,3
Bulls Gap,TN,36.2615,-83.0788,875,277.3,1,3
Olin,IA,41.9978,-91.1417,875,330.6,1,3
Worden,IL,38.9316,-89.8402,875,473.6,1,3
Whitewood,SD,44.4617,-103.6381,875,530.0,1,3
Chapmanville,WV,37.9727,-82.0215,875,514.2,1,3
New Bedford,PA,41.0955,-80.4953,875,132.4,0,3
Brinnon,WA,47.6689,-122.9248,874,35.2,0,3
Buckley,MI,44.5033,-85.672,874,185.3,1,3
Evarts,KY,36.8645,-83.1926,874,476.8,1,3
Kinmundy,IL,38.7729,-88.8527,874,281.7,1,3
Lockesburg,AR,33.9716,-94.1761,874,96.9,1,3
Chauncey,OH,39.4007,-82.1271,874,613.3,1,3
Fort Hunter Liggett,CA,36.0019,-121.2381,874,121.4,0,4
Paullina,IA,42.9798,-95.6835,873,360.9,1,3
Van Wyck,SC,34.8531,-80.8333,873,33.6,1,3
Odebolt,IA,42.3119,-95.2545,873,326.5,1,3
Branford,FL,29.9623,-82.9243,873,296.8,1,3
West Concord,MN,44.1529,-92.8995,873,313.7,1,3
Walnut Grove,AL,34.0641,-86.2863,873,67.1,1,3
Nicollet,MN,44.2746,-94.1881,873,371.7,1,3
Bear River,WY,41.3858,-111.0271,873,175.3,1,3
Thornton,CA,38.2309,-121.4249,873,158.0,0,3
Shipshewana,IN,41.6743,-85.5765,873,247.1,1,3
Texico,NM,34.3897,-103.0513,873,407.6,1,3
Sandy Springs,SC,34.5974,-82.7493,873,117.4,0,3
May Creek,WA,47.8555,-121.6745,873,530.3,0,3
Oxford,KS,37.2741,-97.1696,873,372.0,1,3
Satanta,KS,37.4378,-100.988,872,548.5,1,3
Frisco,PA,40.8511,-80.268,872,759.8,0,3
